typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","M","20240101","2024","1","202401","196","CYP","Cyprus","M","Import","0","W00","World","0","W00","World","H6","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4098","false","8","kg","4098","false","4098","false","0","false","7217.019",,"7217.019","0","false","true",
"C","M","20240101","2024","1","202401","203","CZE","Czechia","M","Import","0","W00","World","0","W00","World","H6","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2106628","false","8","kg","2106628","false","2106628","false","0","false","1249174","1233828","1249174","0","false","true",
"C","M","20240101","2024","1","202401","203","CZE","Czechia","X","Export","0","W00","World","0","W00","World","H6","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3527963","false","8","kg","3527963","false","3527963","false","0","false",,"1895526","1895526","0","false","true",
"C","M","20240101","2024","1","202401","208","DNK","Denmark","M","Import","0","W00","World","0","W00","World","H6","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2721666","false","8","kg","2721666","false","2721666","false","0","false","2009805.4",,"2009805.4","0","false","true",
"C","M","20240101","2024","1","202401","208","DNK","Denmark","X","Export","0","W00","World","0","W00","World","H6","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","120693","false","8","kg","120693","false","120693","false","0","false",,"278649.58","278649.58","0","false","true",
"C","M","20240101","2024","1","202401","214","DOM","Dominican Rep.","M","Import","0","W00","World","0","W00","World","H6","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4245299.35","false","8","kg","4245299.35","false","4245299.35","false","0","false","2130565.871","2015016.389","2130565.871","0","false","true",
"C","M","20240101","2024","1","202401","124","CAN","Canada","M","Import","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"41861785755.014","41861785755.014","0","false","true",
"C","M","20240101","2024","1","202401","124","CAN","Canada","X","Export","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"45333781777.4","45333781777.4","0","false","true",
"C","M","20240101","2024","1","202401","132","CPV","Cabo Verde","M","Import","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","139538550.899","129275463.141","139538550.899","4","false","true",
"C","M","20240101","2024","1","202401","132","CPV","Cabo Verde","X","Export","0","W00","World","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","27867236.244","27867236.244","27867236.244","0","false","true",
