year,exporter,importer,product,value_kusd,quantity_tonnes
2005,Italy,Poland,283691,121.153,36.472
2005,Italy,Portugal,283691,13.152,21.2
2005,Italy,702,283691,9.214,3.26
2005,Italy,705,283691,0.535,0.1
2005,Italy,Spain,283691,492.858,463.165
2005,Italy,Sweden,283691,0.052,0.025
2005,Italy,Thailand,283691,0.098,0.025
2005,Italy,Turkey,283691,1.865,1.0
2005,Italy,826,283691,94.065,24.0
2005,Japan,China,283691,652.58,197.246
2005,Japan,Germany,283691,5.819,0.61
2005,Japan,Indonesia,283691,1.594,0.048
2005,Japan,South Korea,283691,6.594,0.538
2005,Japan,Malaysia,283691,9.75,2.0
2005,Japan,490,283691,3.957,1.003
2005,Japan,Vietnam,283691,5.917,0.28
2005,Japan,Thailand,283691,3.684,0.5
2005,Japan,USA,283691,66.43,17.904
2005,South Korea,Canada,283691,1.28,0.383
2005,South Korea,China,283691,94.4,29.601
2005,South Korea,Indonesia,283691,1.106,1.485
2005,South Korea,Malaysia,283691,4.58,2.0
2005,South Korea,Vietnam,283691,4.062,1.538
2005,440,Egypt,283691,7.563,2.189
2005,Malaysia,702,283691,2.28,2.0
2005,Malaysia,736,283691,16.072,161.609
2005,Mexico,340,283691,8.012,1.901
2005,490,China,283691,3.394,1.5
2005,490,Indonesia,283691,4.808,1.0
2005,490,Vietnam,283691,0.383,0.145
2005,490,Thailand,283691,6.881,1.021
2005,490,USA,283691,0.281,0.5
2005,516,South Africa,283691,0.132,0.049
2005,Netherlands,Belgium,283691,143.062,42.247
2005,Netherlands,China,283691,74.549,41.74
2005,Netherlands,Denmark,283691,27.576,7.023
2005,Netherlands,233,283691,0.155,0.12
2005,Netherlands,Finland,283691,0.02,0.006
2005,Netherlands,251,283691,183.083,42.022
2005,Netherlands,Germany,283691,26.138,7.175
2005,Netherlands,Hungary,283691,16.518,6.03
2005,Netherlands,Italy,283691,162.495,30.003
2005,Netherlands,Pakistan,283691,2.063,1.519
2005,Netherlands,Poland,283691,4.424,1.375
2005,Netherlands,Portugal,283691,1.716,1.0
2005,Netherlands,Romania,283691,53.47,13.5
2005,Netherlands,Spain,283691,47.852,7.381
2005,Netherlands,Turkey,283691,11.034,3.0
2005,Netherlands,826,283691,12.437,11.55
2005,554,Canada,283691,30.331,6.206
2005,554,Japan,283691,56.732,8.4
2005,554,South Korea,283691,0.006,0.01
2005,554,490,283691,10.195,0.04
2005,579,Sweden,283691,73.673,11.0
2005,Poland,Czech Republic,283691,17.792,6.0
2005,Poland,Romania,283691,9.476,2.45
2005,Poland,Ukraine,283691,15.717,3.6
2005,Portugal,024,283691,0.568,1.4
2005,Russia,112,283691,1.3,0.2
2005,Russia,Chile,283691,0.236,0.001
2005,Russia,Kazakhstan,283691,0.012,0.001
2005,Russia,498,283691,5.792,1.0
2005,699,Bangladesh,283691,9.189,0.8
2005,699,Belgium,283691,36.438,15.0
2005,699,096,283691,0.009,0.008
2005,699,Sri Lanka,283691,0.095,0.141
2005,699,Germany,283691,100.646,52.5
2005,699,462,283691,0.055,0.002
2005,702,Australia,283691,3.202,0.958
2005,702,Indonesia,283691,1.038,0.018
2005,702,Malaysia,283691,3.011,0.406
2005,702,554,283691,5.911,0.29
2005,702,Thailand,283691,11.378,2.8
2005,705,Australia,283691,21.521,1.342
2005,705,040,283691,2.167,0.104
2005,705,Canada,283691,199.11,34.366
2005,705,Denmark,283691,17.97,0.914
2005,705,251,283691,271.534,20.783
2005,705,Germany,283691,105.338,9.668
2005,705,Italy,283691,278.004,16.134
2005,705,Japan,283691,166.092,8.8
2005,705,South Korea,283691,102.353,7.7
2005,705,Malaysia,283691,10.046,0.5
2005,705,Mexico,283691,25.183,1.5
2005,705,490,283691,19.781,1.325
2005,705,Netherlands,283691,29.811,2.042
2005,705,554,283691,11.343,0.565
2005,705,699,283691,15.287,2.317
2005,705,702,283691,27.559,2.0
2005,705,Thailand,283691,9.625,0.75
2005,705,Turkey,283691,314.974,71.0
2005,705,Egypt,283691,27.5,2.0
2005,South Africa,Australia,283691,0.078,0.5
2005,South Africa,072,283691,35.464,18.024
2005,South Africa,748,283691,13.809,3.399
2005,South Africa,894,283691,0.145,0.001
2005,Spain,Algeria,283691,0.301,0.04
2005,Spain,Argentina,283691,10.134,4.0
2005,Spain,Australia,283691,1.45,61.642
2005,Spain,070,283691,0.14,0.005
2005,Spain,072,283691,31.154,600.0
2005,Spain,Chile,283691,43.357,34.048
2005,Spain,192,283691,4.854,0.499
2005,Spain,231,283691,0.015,0.006
2005,Spain,251,283691,28.027,14.525
2005,Spain,Germany,283691,13.153,1.243
2005,Spain,Italy,283691,30.453,6.244
2005,Spain,422,283691,20.299,8.0
2005,Spain,Morocco,283691,0.048,0.005
2005,Spain,554,283691,0.198,4.757
2005,Spain,Pakistan,283691,2.526,40.0
2005,Spain,Portugal,283691,8.331,5.274
2005,Spain,USA,283691,54.076,65.551
2005,748,South Africa,283691,1.408,0.003
2005,Sweden,Czech Republic,283691,1.449,0.288
2005,Sweden,Denmark,283691,9.683,1.999
2005,Sweden,Finland,283691,0.244,0.004
2005,Sweden,Indonesia,283691,19.158,1.954
2005,Sweden,Netherlands,283691,14.335,7.0
2005,Sweden,Poland,283691,0.73,0.2
2005,Sweden,Russia,283691,16.479,4.0
2005,Sweden,716,283691,4.414,2.679
2005,757,028,283691,0.047,0.001
2005,757,040,283691,0.076,0.018
2005,757,Canada,283691,0.021,0.006
2005,757,China,283691,0.015,0.006
2005,757,Czech Republic,283691,0.08,0.003
2005,757,251,283691,0.596,0.006
2005,757,Germany,283691,10.967,0.154
2005,757,Italy,283691,0.118,0.004
2005,757,Morocco,283691,0.033,0.003
2005,757,Poland,283691,0.027,0.001
2005,757,South Africa,283691,20.345,5.0
2005,757,Thailand,283691,0.262,0.067
2005,757,Tunisia,283691,0.51,0.014
2005,757,826,283691,15.753,0.008
2005,757,USA,283691,0.024,0.001
2005,Thailand,China,283691,4.202,0.4
2005,Thailand,Vietnam,283691,0.769,0.291
2005,UAE,270,283691,1.238,2.889
2005,UAE,512,283691,27.035,3.291
2005,Turkey,Kazakhstan,283691,1.841,0.3
2005,Uganda,646,283691,3.274,4.1
2005,826,Australia,283691,7.798,1.402
2005,826,040,283691,0.078,0.018
2005,826,Belgium,283691,52.39,20.355
2005,826,Brazil,283691,0.057,0.001
2005,826,096,283691,4.465,0.268
2005,826,Canada,283691,0.011,0.003
2005,826,Sri Lanka,283691,3.243,0.053
2005,826,180,283691,1.127,2.0
2005,826,Czech Republic,283691,0.03,0.001
2005,826,Denmark,283691,13.256,2.5
2005,826,Finland,283691,10.121,2.186
2005,826,251,283691,333.377,66.414
2005,826,Germany,283691,7.095,2.231
2005,826,300,283691,0.018,0.001
2005,826,Indonesia,283691,3.022,0.488
2005,826,372,283691,97.575,21.854
2005,826,Italy,283691,140.468,31.821
2005,826,388,283691,0.073,0.001
2005,826,440,283691,4.236,0.998
2005,826,512,283691,0.062,0.007
2005,826,Netherlands,283691,64.179,80.273
2005,826,579,283691,10.772,2.357
2005,826,Portugal,283691,0.623,0.05
2005,826,659,283691,2.068,2.0
2005,826,670,283691,0.251,0.199
2005,826,699,283691,3.8,0.001
2005,826,702,283691,2.681,0.03
2005,826,703,283691,9.855,4.0
2005,826,South Africa,283691,10.796,0.556
2005,826,Spain,283691,116.369,64.222
2005,826,Sweden,283691,0.016,0.001
2005,826,757,283691,5.082,0.624
2005,826,Thailand,283691,0.115,0.03
2005,826,780,283691,0.02,0.01
2005,826,Turkey,283691,6.387,1.095
2005,826,Egypt,283691,1.311,0.38
2005,USA,Argentina,283691,1.442,0.501
2005,USA,Australia,283691,217.964,27.502
2005,USA,040,283691,7.568,1.3
2005,USA,Belgium,283691,3.615,1.2
2005,USA,068,283691,0.366,0.706
2005,USA,Brazil,283691,55.386,14.656
2005,USA,Bulgaria,283691,2.402,0.022
2005,USA,Canada,283691,297.748,118.273
2005,USA,China,283691,2352.733,954.306
2005,USA,Colombia,283691,4.902,1.044
2005,USA,Costa Rica,283691,0.189,0.006
2005,USA,Croatia,283691,32.97,3.2
2005,USA,Czech Republic,283691,80.324,23.301
2005,USA,212,283691,0.016,0.001
2005,USA,Ecuador,283691,6.298,2.324
2005,USA,222,283691,0.062,0.014
2005,USA,Finland,283691,68.765,6.996
2005,USA,251,283691,5.16,2.041
2005,USA,Germany,283691,2300.519,823.796
2005,USA,Guatemala,283691,0.48,0.017
2005,USA,328,283691,3.528,1.302
2005,USA,340,283691,3.259,1.0
2005,USA,Indonesia,283691,5.985,1.999
2005,USA,Israel,283691,39.96,14.978
2005,USA,Italy,283691,177.45,17.475
2005,USA,388,283691,1.84,0.058
2005,USA,Japan,283691,3491.036,1545.783
2005,USA,South Korea,283691,36.721,8.586
2005,USA,Malaysia,283691,101.055,33.505
2005,USA,Mexico,283691,1.977,1.488
2005,USA,490,283691,81.76,24.761
2005,USA,Netherlands,283691,429.702,158.542
2005,USA,554,283691,18.871,0.977
2005,USA,579,283691,39.962,7.032
2005,USA,583,283691,0.011,0.004
2005,USA,Panama,283691,1.18,1.802
2005,USA,Peru,283691,0.474,0.003
2005,USA,Philippines,283691,29.754,10.978
2005,USA,Poland,283691,0.106,0.003
2005,USA,634,283691,3.462,1.277
2005,USA,Romania,283691,24.069,4.047
2005,USA,699,283691,182.136,20.63
2005,USA,702,283691,48.161,3.05
2005,USA,703,283691,34.384,8.001
2005,USA,Vietnam,283691,147.254,54.331
2005,USA,South Africa,283691,44.623,10.0
2005,USA,Spain,283691,13.461,4.889
2005,USA,Sweden,283691,19.942,7.358
2005,USA,757,283691,13.107,2.4
2005,USA,Thailand,283691,42.188,13.857
2005,USA,780,283691,0.087,0.033
2005,USA,UAE,283691,3.852,0.844
2005,USA,Turkey,283691,12.499,0.0
2005,USA,826,283691,700.36,304.946
2005,Uzbekistan,Russia,283691,58.621,39.0
2006,Argentina,Canada,283691,121.282,30.894
2006,Argentina,China,283691,4980.969,554.475
2006,Argentina,Colombia,283691,1.054,0.1
2006,Argentina,Guatemala,283691,1.024,0.1
2006,Argentina,Japan,283691,3646.804,531.19
2006,Argentina,490,283691,243.071,55.76
2006,Argentina,757,283691,1.098,0.103
2006,Argentina,Thailand,283691,179.966,39.941
2006,Argentina,USA,283691,22263.474,7070.966
2006,Australia,Belgium,283691,5.663,2.02
2006,Australia,251,283691,21.344,4.293
2006,Australia,Germany,283691,149.0,50.0
2006,Australia,540,283691,0.869,0.221
2006,Australia,554,283691,5.315,0.793
2006,Australia,Philippines,283691,38.98,147.6
2006,040,Croatia,283691,1.561,0.1
2006,040,233,283691,0.024,0.005
2006,040,Germany,283691,0.559,0.122
2006,040,Hungary,283691,246.579,33.556
2006,040,Italy,283691,0.016,0.004
2006,040,705,283691,1.723,0.4
2006,040,757,283691,1.792,0.034
2006,040,807,283691,0.354,0.077
2006,040,826,283691,0.464,0.003
2006,051,757,283691,0.037,0.005
2006,Belgium,Australia,283691,91.783,20.48
2006,Belgium,040,283691,3.118,1.005
2006,Belgium,Canada,283691,17.072,4.122
2006,Belgium,China,283691,209.0,23.092
2006,Belgium,Czech Republic,283691,6.64,2.685
2006,Belgium,Denmark,283691,306.845,52.768
2006,Belgium,233,283691,0.022,0.0
2006,Belgium,Finland,283691,38.431,14.046
2006,Belgium,251,283691,2214.298,515.772
2006,Belgium,258,283691,0.136,0.002
2006,Belgium,Germany,283691,1626.051,851.29
2006,Belgium,Indonesia,283691,104.0,20.0
2006,Belgium,372,283691,12.601,2.153
2006,Belgium,Israel,283691,642.0,243.02
2006,Belgium,Italy,283691,144.655,36.611
2006,Belgium,Japan,283691,1.131,7.0
2006,Belgium,422,283691,0.027,0.001
2006,Belgium,442,283691,17.141,5.933
2006,Belgium,Malaysia,283691,2.298,0.5
2006,Belgium,Netherlands,283691,3432.461,920.733
2006,Belgium,540,283691,0.261,0.006
2006,Belgium,Peru,283691,6.141,2.642
2006,Belgium,Philippines,283691,0.313,0.068
2006,Belgium,Poland,283691,106.25,24.307
2006,Belgium,Portugal,283691,0.778,0.849
2006,Belgium,699,283691,21.305,4.0
2006,Belgium,South Africa,283691,102.039,20.0
2006,Belgium,Spain,283691,1.898,1.809
2006,Belgium,Sweden,283691,198.219,47.626
2006,Belgium,757,283691,0.054,0.001
2006,Belgium,Turkey,283691,201.139,32.784
2006,Belgium,826,283691,101.599,24.522
2006,072,716,283691,132.228,1550.4
2006,Brazil,Argentina,283691,21.04,13.15
2006,Canada,Argentina,283691,0.002,0.0
2006,Canada,040,283691,0.231,0.037
2006,Canada,China,283691,126.0,20.0
2006,Canada,251,283691,36.411,4.278
2006,Canada,Italy,283691,4.213,0.1
2006,Canada,Japan,283691,2393.858,269.603
2006,Canada,400,283691,5.691,0.065
2006,Canada,South Korea,283691,38.81,1.124
2006,Canada,Mexico,283691,9.33,0.6
2006,Canada,490,283691,9.462,0.82
2006,Canada,699,283691,0.164,0.05
2006,Canada,South Africa,283691,2.443,0.028
2006,Canada,USA,283691,31.718,3.929
2006,Chile,Argentina,283691,477.787,125.61
2006,Chile,Australia,283691,278.697,74.36
2006,Chile,Belgium,283691,17755.887,5444.81
2006,Chile,Brazil,283691,0.046,0.001
2006,Chile,112,283691,84.8,15.0
2006,Chile,Canada,283691,3552.222,761.315
2006,Chile,China,283691,14967.24,4197.283
2006,Chile,Czech Republic,283691,287.691,56.701
2006,Chile,Ecuador,283691,8.178,1.975
2006,Chile,Finland,283691,112.586,19.0
2006,Chile,251,283691,927.85,215.8
2006,Chile,Germany,283691,14931.943,4718.369
2006,Chile,Indonesia,283691,39.138,15.057
2006,Chile,Italy,283691,4690.815,943.173
2006,Chile,Japan,283691,40056.887,9956.28
2006,Chile,South Korea,283691,8671.77,2323.857
2006,Chile,Mexico,283691,1269.225,400.067
2006,Chile,490,283691,204.106,40.477
2006,Chile,579,283691,32.35,4.0
2006,Chile,Poland,283691,236.459,42.345
2006,Chile,Romania,283691,409.073,78.82
2006,Chile,Russia,283691,2722.343,357.372
2006,Chile,699,283691,1534.625,178.283
2006,Chile,705,283691,215.273,46.0
2006,Chile,South Africa,283691,332.014,73.0
2006,Chile,Spain,283691,1947.706,557.665
2006,Chile,757,283691,0.19,0.002
2006,Chile,Thailand,283691,410.519,101.0
2006,Chile,Turkey,283691,1828.383,429.0
2006,Chile,Ukraine,283691,16.83,2.6
2006,Chile,826,283691,558.349,146.509
2006,Chile,USA,283691,19721.096,9371.06
2006,Chile,Venezuela,283691,497.186,213.593
2006,China,Algeria,283691,0.203,0.011
2006,China,Australia,283691,278.875,32.077
2006,China,Bangladesh,283691,1.148,1.112
2006,China,Belgium,283691,10.325,5.0
2006,China,Brazil,283691,233.943,40.6
2006,China,Canada,283691,199.462,49.602
2006,China,Chile,283691,0.125,0.001
2006,China,192,283691,25.85,5.5
2006,China,222,283691,0.662,0.028
2006,China,Finland,283691,22.241,5.0
2006,China,251,283691,80.355,15.1
2006,China,Germany,283691,335.154,72.063
2006,China,344,283691,22.88,3.016
2006,China,352,283691,11.349,2.318
2006,China,Indonesia,283691,56.107,7.785
2006,China,Iran,283691,4.963,0.771
2006,China,Israel,283691,0.999,0.362
2006,China,Italy,283691,1554.12,310.07
2006,China,Japan,283691,9012.993,1561.387
2006,China,North Korea,283691,1.959,0.3
2006,China,South Korea,283691,684.423,117.503
2006,China,440,283691,1.88,0.2
2006,China,Malaysia,283691,7.227,0.891
2006,China,490,283691,171.222,37.259
2006,China,512,283691,20.13,32.911
2006,China,Netherlands,283691,743.164,136.25
2006,China,554,283691,96.784,13.646
2006,China,Pakistan,283691,34.915,6.771
2006,China,Peru,283691,7.245,0.738
2006,China,Philippines,283691,0.886,0.105
2006,China,Russia,283691,8.0,0.5
2006,China,Saudi Arabia,283691,343.1,72.0
2006,China,699,283691,364.695,94.778
2006,China,702,283691,4.44,0.504
2006,China,Vietnam,283691,0.201,0.056
2006,China,South Africa,283691,98.143,20.337
2006,China,Spain,283691,2.2,0.2
2006,China,736,283691,10.674,11.641
2006,China,Sweden,283691,3.517,0.771
2006,China,760,283691,8.893,4.016
2006,China,Thailand,283691,1036.191,151.383
2006,China,UAE,283691,20.103,2.7
2006,China,Turkey,283691,75.378,10.808
2006,China,Ukraine,283691,35.317,10.0
2006,China,807,283691,6.144,0.225
2006,China,Egypt,283691,94.729,22.669
2006,China,826,283691,9.765,8.47
2006,China,USA,283691,25.228,5.005
2006,China,Uruguay,283691,10.53,0.375
2006,Czech Republic,233,283691,0.033,0.002
2006,Czech Republic,Germany,283691,0.113,0.006
2006,Czech Republic,Hungary,283691,0.022,0.001
2006,Czech Republic,Romania,283691,0.23,0.012
2006,Czech Republic,703,283691,8.502,2.396
2006,Denmark,Germany,283691,7.0,0.7
2006,Denmark,352,283691,12.273,3.0
2006,Denmark,579,283691,0.897,3.503
2006,Denmark,Sweden,283691,53.129,5.677
2006,Finland,233,283691,0.383,0.1
2006,Finland,757,283691,0.514,3.4
2006,251,Belgium,283691,1.746,0.199
2006,251,266,283691,13.809,4.2
2006,251,Germany,283691,5.021,1.4
2006,251,Italy,283691,5.388,0.547
2006,251,422,283691,0.024,0.001
2006,251,Morocco,283691,0.437,0.04
2006,251,Poland,283691,2.902,0.56
2006,251,646,283691,0.559,0.059
2006,251,703,283691,18.83,3.0
2006,251,Spain,283691,55.958,7.681
2006,251,757,283691,3.611,0.137
2006,251,Thailand,283691,8.609,0.781
2006,251,Turkey,283691,0.343,0.05
2006,Germany,Algeria,283691,0.037,0.001
2006,Germany,Argentina,283691,44.0,1.3
2006,Germany,040,283691,913.339,148.643
2006,Germany,Belgium,283691,1864.184,475.059
2006,Germany,Brazil,283691,3.18,0.059
2006,Germany,Bulgaria,283691,2.0,0.4
2006,Germany,112,283691,101.0,17.2
2006,Germany,China,283691,10.009,1.8
2006,Germany,Colombia,283691,21.558,1.352
2006,Germany,Croatia,283691,24.826,0.721
2006,Germany,196,283691,0.074,0.001
2006,Germany,Czech Republic,283691,154.821,34.428
2006,Germany,Denmark,283691,176.016,33.338
2006,Germany,Ecuador,283691,5.129,0.2
2006,Germany,233,283691,0.394,0.1
2006,Germany,Finland,283691,243.972,54.579
2006,Germany,251,283691,2981.0,355.052
2006,Germany,300,283691,36.445,1.617
2006,Germany,Guatemala,283691,4.322,0.214
2006,Germany,344,283691,8.041,1.0
2006,Germany,Hungary,283691,94.492,15.052
2006,Germany,352,283691,0.164,0.003
2006,Germany,Indonesia,283691,0.625,0.106
2006,Germany,Iran,283691,6.0,0.4
2006,Germany,372,283691,4.703,0.524
2006,Germany,Israel,283691,2.917,0.673
2006,Germany,Italy,283691,1039.692,262.789
2006,Germany,Japan,283691,455.924,19.893
2006,Germany,400,283691,0.736,0.1
2006,Germany,422,283691,0.096,0.002
2006,Germany,428,283691,12.604,1.937
2006,Germany,442,283691,9.0,1.1
2006,Germany,450,283691,0.133,0.004
2006,Germany,Malaysia,283691,1.0,0.3
2006,Germany,490,283691,0.152,0.031
2006,Germany,Morocco,283691,0.189,0.001
2006,Germany,512,283691,0.226,0.012
2006,Germany,Netherlands,283691,336.385,83.351
2006,Germany,554,283691,0.1,0.003
2006,Germany,579,283691,191.856,25.777
2006,Germany,Poland,283691,307.358,53.747
2006,Germany,Portugal,283691,0.477,1.4
2006,Germany,Romania,283691,0.358,0.073
2006,Germany,Russia,283691,70.355,34.0
2006,Germany,688,283691,92.287,26.988
2006,Germany,699,283691,0.025,0.015
2006,Germany,702,283691,14.0,3.0
2006,Germany,703,283691,27.452,2.718
2006,Germany,705,283691,29.551,7.162
2006,Germany,South Africa,283691,0.942,0.008
2006,Germany,Spain,283691,1055.454,169.911
2006,Germany,Sweden,283691,721.423,162.813
2006,Germany,757,283691,137.763,20.092
2006,Germany,Thailand,283691,0.071,0.013
2006,Germany,UAE,283691,1.0,0.1
2006,Germany,Tunisia,283691,0.787,0.021
2006,Germany,Turkey,283691,211.659,43.791
2006,Germany,826,283691,1034.869,174.362
2006,Germany,USA,283691,182.088,41.584
2006,Germany,Venezuela,283691,94.052,2.402
2006,Guatemala,558,283691,2.228,0.11
2006,344,China,283691,6.041,3.018
2006,344,757,283691,2.928,0.1
2006,372,Denmark,283691,3.293,0.5
2006,372,702,283691,0.489,0.004
2006,Italy,Australia,283691,20.451,3.455
2006,Italy,040,283691,112.171,20.5
2006,Italy,Belgium,283691,754.981,142.904
2006,Italy,Colombia,283691,0.304,0.013
2006,Italy,Costa Rica,283691,2.828,0.29
2006,Italy,214,283691,2.49,0.225
2006,Italy,222,283691,0.25,0.027
2006,Italy,251,283691,118.127,25.896
2006,Italy,Germany,283691,249.34,45.9
2006,Italy,300,283691,0.157,0.019
2006,Italy,340,283691,5.796,0.608
2006,Italy,Hungary,283691,55.944,10.5
2006,Italy,Indonesia,283691,20.248,2.994
2006,Italy,372,283691,12.876,1.465
2006,Italy,South Korea,283691,130.589,24.0
2006,Italy,470,283691,0.073,0.075
2006,Italy,Netherlands,283691,26.382,3.75
2006,Italy,Panama,283691,5.387,0.45
2006,Italy,600,283691,4.157,0.193
2006,Italy,Poland,283691,71.84,13.562
2006,Italy,Portugal,283691,17.106,26.2
2006,Italy,Romania,283691,365.592,76.499
2006,Italy,702,283691,18.55,3.5
2006,Italy,705,283691,3.414,0.41
2006,Italy,Spain,283691,166.092,41.815
2006,Italy,757,283691,0.746,0.15
2006,Italy,Thailand,283691,0.387,0.002
2006,Italy,Turkey,283691,7.121,1.172
2006,Italy,826,283691,66.608,11.0
2006,Italy,Venezuela,283691,3.724,0.405
2006,Japan,China,283691,602.744,71.529
2006,Japan,South Korea,283691,1.116,0.09
2006,Japan,Malaysia,283691,15.032,3.0
2006,Japan,490,283691,0.399,0.025
2006,Japan,Philippines,283691,8.713,0.906
2006,Japan,699,283691,1.407,0.01
2006,Japan,Vietnam,283691,16.253,1.1
2006,Kazakhstan,Uzbekistan,283691,73.386,87.041
2006,Kenya,834,283691,2.759,30.0
2006,Kenya,894,283691,0.991,0.8
2006,South Korea,Cambodia,283691,0.169,0.0
2006,South Korea,China,283691,1.906,0.097
2006,South Korea,251,283691,1.256,0.253
2006,South Korea,Indonesia,283691,1.0,1.075
2006,South Korea,450,283691,0.453,0.005
2006,South Korea,Malaysia,283691,19.026,0.266
2006,Malaysia,702,283691,13.945,0.4
2006,Mexico,Costa Rica,283691,0.138,0.037
2006,Mexico,Guatemala,283691,1.165,0.06
2006,Mexico,USA,283691,0.423,0.083
2006,490,Argentina,283691,3.566,0.9
2006,490,China,283691,5.311,2.105
2006,490,Denmark,283691,48.047,16.0
2006,490,Indonesia,283691,12.376,11.172
2006,490,Japan,283691,10.046,2.5
2006,490,Vietnam,283691,1.181,0.1
2006,Netherlands,Belgium,283691,260.21,52.907
2006,Netherlands,China,283691,65.472,22.291
2006,Netherlands,Czech Republic,283691,33.113,8.145
2006,Netherlands,Denmark,283691,131.165,17.423000000000002
2006,Netherlands,233,283691,0.13,0.1
2006,Netherlands,251,283691,462.566,77.683
2006,Netherlands,Germany,283691,255.803,829.431
2006,Netherlands,Italy,283691,48.887,10.182
2006,Netherlands,579,283691,0.3,0.023
2006,Netherlands,Portugal,283691,1.23,1.109
2006,Netherlands,Russia,283691,1.256,0.734
2006,Netherlands,Spain,283691,17.88,3.0
2006,Netherlands,Thailand,283691,14.139,1.1
2006,Netherlands,Turkey,283691,0.919,0.275
2006,Netherlands,826,283691,26.383,3.163
2006,Poland,Romania,283691,28.719,5.67
2006,Poland,Ukraine,283691,16.998,2.7
2006,Portugal,024,283691,1.04,1.952
2006,Portugal,Spain,283691,17.054,4.9
2006,Romania,Italy,283691,257.218,50.339
2006,Russia,112,283691,8.1,0.917
2006,Russia,Turkey,283691,5.25,1.0
2006,Saudi Arabia,736,283691,0.055,1.0
2006,699,Bangladesh,283691,5.499,0.827
2006,699,Belgium,283691,40.466,15.0
2006,699,Sri Lanka,283691,0.289,0.214
2006,699,China,283691,185.917,79.701
2006,699,Costa Rica,283691,1.625,0.05
2006,699,196,283691,0.017,0.001
2006,699,462,283691,0.028,0.001
2006,699,Morocco,283691,0.61,0.024
2006,699,Peru,283691,0.182,0.005
2006,702,Indonesia,283691,8.166,1.248
2006,702,Malaysia,283691,15.016,1.46
2006,702,554,283691,11.377,0.5
2006,702,Philippines,283691,0.435,0.41
2006,705,040,283691,1.384,0.066
2006,705,Canada,283691,259.024,42.091
2006,705,Denmark,283691,16.425,0.654
2006,705,251,283691,260.464,18.284
2006,705,Germany,283691,136.335,10.293
2006,705,Italy,283691,207.492,11.85
2006,705,Japan,283691,116.907,6.0
2006,705,South Korea,283691,76.833,4.705
2006,705,Malaysia,283691,8.143,0.4
2006,705,Mexico,283691,53.005,3.0
2006,705,490,283691,16.093,1.075
2006,705,Netherlands,283691,37.226,2.583
2006,705,554,283691,11.244,0.572
2006,705,699,283691,248.941,22.591
2006,705,Thailand,283691,11.34,0.861
2006,705,Turkey,283691,283.854,22.556
2006,705,Egypt,283691,50.146,4.0
2006,South Africa,072,283691,0.085,1.0
2006,South Africa,China,283691,114.343,40.0
2006,South Africa,Mozambique,283691,0.367,0.139
2006,South Africa,516,283691,0.653,2.111
2006,South Africa,Nigeria,283691,0.927,0.113
2006,South Africa,716,283691,6.556,4.231
2006,South Africa,748,283691,29.155,362.992
2006,South Africa,894,283691,0.038,0.02
2006,Spain,Argentina,283691,10.818,2.0
2006,Spain,Australia,283691,2.131,200.0
2006,Spain,Colombia,283691,1.525,0.2
2006,Spain,Costa Rica,283691,9.2,0.156
2006,Spain,192,283691,8.839,0.705
2006,Spain,214,283691,177.012,64.683
2006,Spain,222,283691,3.182,4.15
2006,Spain,251,283691,59.547,15.077
2006,Spain,Germany,283691,21.169,3.0
2006,Spain,292,283691,0.126,0.015
2006,Spain,Italy,283691,48.342,8.399
2006,Spain,400,283691,20.135,5.6
2006,Spain,422,283691,9.944,4.2
2006,Spain,490,283691,0.093,0.003
2006,Spain,Morocco,283691,5.022,6.801
2006,Spain,554,283691,1.983,20.0
2006,Spain,Pakistan,283691,0.2,0.5
2006,Spain,Peru,283691,2.512,0.1
2006,Spain,Philippines,283691,0.094,0.002
2006,Spain,Portugal,283691,6.774,19.615
2006,Spain,Romania,283691,0.12,0.001
2006,Spain,686,283691,32.646,31.362
2006,Spain,757,283691,0.46,0.036
2006,Spain,Turkey,283691,47.905,21.725
2006,748,Thailand,283691,0.168,0.075
2006,Sweden,Czech Republic,283691,3.05,0.626
2006,Sweden,Denmark,283691,36.082,8.383
2006,Sweden,Finland,283691,0.168,0.003
2006,Sweden,Indonesia,283691,48.137,9.538
2006,Sweden,579,283691,2.109,0.002
2006,757,Czech Republic,283691,0.078,0.002
2006,757,251,283691,0.671,0.004
2006,757,Germany,283691,6.124,0.119
2006,757,Poland,283691,0.015,0.001
2006,757,Thailand,283691,0.284,0.001
2006,Thailand,China,283691,1.938,0.2
2006,Thailand,Indonesia,283691,0.374,0.025
2006,Thailand,Malaysia,283691,5.127,0.403
2006,Thailand,Philippines,283691,0.034,0.002
2006,Thailand,Vietnam,283691,0.384,0.145
2006,Turkey,031,283691,0.681,0.1
2006,Turkey,Kazakhstan,283691,4.085,0.5
2006,Ukraine,498,283691,0.009,0.001
2006,826,Argentina,283691,0.022,0.005
2006,826,Australia,283691,7.439,1.645
2006,826,Belgium,283691,117.918,26.029
2006,826,096,283691,0.262,0.202
2006,826,Canada,283691,0.08,0.02
2006,826,Sri Lanka,283691,0.524,0.008
2006,826,196,283691,0.162,0.001
2006,826,Czech Republic,283691,15.074,2.101
2006,826,Denmark,283691,6.391,1.0
2006,826,238,283691,7.019,1.01
2006,826,Finland,283691,10.408,2.186
2006,826,251,283691,415.943,110.845
2006,826,Germany,283691,11.811,1.439
2006,826,300,283691,0.031,0.001
