typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20090101","2009","52","2009","84","BLZ","Belize","M","Import","0","W00","World","0","W00","World","H2","HS","true","1201","Soya beans; whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","530.916","false","8","kg","530.916","false","530.916","false","0","false","1245.785",,"1245.785","0","false","true",
"C","A","20090101","2009","52","2009","90","SLB","Solomon Isds","M","Import","0","W00","World","0","W00","World","H2","HS","true","1201","Soya beans; whether or not broken","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","5173.342","true","-1","N/A","0","false","5173.342","true",,"false","2595.859",,"2595.859","0","false","true",
"C","A","20090101","2009","52","2009","96","BRN","Brunei Darussalam","M","Import","0","W00","World","0","W00","World","H3","HS","true","1201","Soya beans; whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","281855","true","-1","N/A",,"false","281855","true",,"false","169814",,"169814","6","true","false",
"C","A","20090101","2009","52","2009","96","BRN","Brunei Darussalam","X","Export","0","W00","World","0","W00","World","H3","HS","true","1201","Soya beans; whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","22470","true","-1","N/A",,"false","22470","true",,"false",,"11627","11627","6","true","false",
"C","A","20090101","2009","52","2009","100","BGR","Bulgaria","M","Import","0","W00","World","0","W00","World","H3","HS","true","1201","Soya beans; whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3329911","false","-1","N/A",,"false","3329911","false",,"false","2161241",,"2161241","0","true","false",
"C","A","20090101","2009","52","2009","100","BGR","Bulgaria","X","Export","0","W00","World","0","W00","World","H3","HS","true","1201","Soya beans; whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1800","false","-1","N/A",,"false","1800","false",,"false",,"18146","18146","0","true","false",
"C","A","20090101","2009","52","2009","112","BLR","Belarus","M","Import","0","W00","World","0","W00","World","H3","HS","true","1201","Soya beans; whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","561398","false","-1","N/A",,"false","561398","false",,"false","264800",,"264800","0","true","false",
"C","A","20090101","2009","52","2009","116","KHM","Cambodia","M","Import","0","W00","World","0","W00","World","H3","HS","true","1201","Soya beans; whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","210","false","-1","N/A",,"false","210","false",,"false","111",,"111","0","true","false",
"C","A","20090101","2009","52","2009","116","KHM","Cambodia","X","Export","0","W00","World","0","W00","World","H3","HS","true","1201","Soya beans; whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2170000","false","-1","N/A",,"false","2170000","false",,"false",,"319776","319776","0","true","false",
"C","A","20090101","2009","52","2009","120","CMR","Cameroon","M","Import","0","W00","World","0","W00","World","H2","HS","true","1201","Soya beans; whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","973","false","-1","N/A",,"false","973","false",,"false","662",,"662","0","true","false",
