typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","0","W00","World","0","W00","World","H5","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","274296.097","false","8","kg","274296.097","false","274296.097","false","0","false","12207199.56","12124730.557","12207199.56","0","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","X","Export","0","W00","World","0","W00","World","H5","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3296199","false","8","kg","3296199","false","3296199","false","3423773","false",,"187143588.342","187143588.342","0","false","true",
"C","A","20170101","2017","52","2017","40","AUT","Austria","M","Import","0","W00","World","0","W00","World","H5","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","810200","false","8","kg","810200","false","810200","false",,"false","44393673.768",,"44393673.768","0","false","true",
"C","A","20170101","2017","52","2017","40","AUT","Austria","X","Export","0","W00","World","0","W00","World","H5","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","2911.518","true","-1","N/A","0","false","2911.518","true",,"false",,"173555.504","173555.504","0","false","true",
"C","A","20170101","2017","52","2017","50","BGD","Bangladesh","M","Import","0","W00","World","0","W00","World","H5","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4532","false","8","kg","4532","false","4532","false","0","false","31905.335",,"31905.335","0","false","true",
"C","A","20170101","2017","52","2017","51","ARM","Armenia","M","Import","0","W00","World","0","W00","World","H5","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","296","false","8","kg","296","false","296","false",,"false","8683.69",,"8683.69","0","false","true",
"C","A","20170101","2017","52","2017","68","BOL","Bolivia (Plurinational State of)","M","Import","0","W00","World","0","W00","World","H5","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","83","false","8","kg","83","false","83","false","0","false","316.24","83.03","316.24","0","false","true",
"C","A","20170101","2017","52","2017","70","BIH","Bosnia Herzegovina","M","Import","0","W00","World","0","W00","World","H5","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","551.61","false","8","kg","551.61","false","551.61","false",,"false","193428.68",,"193428.68","0","false","true",
"C","A","20170101","2017","52","2017","76","BRA","Brazil","M","Import","0","W00","World","0","W00","World","H5","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1616645.226","true","8","kg","1615509","false","1616645.226","true","0","false","30363294","29969808","30363294","6","false","true",
"C","A","20170101","2017","52","2017","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H5","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","199","false","8","kg","199","false","199","false","0","false",,"28816","28816","0","false","true",
"C","A","20170101","2017","52","2017","100","BGR","Bulgaria","M","Import","0","W00","World","0","W00","World","H5","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","2266","false","8","kg","2266","false","2266","false",,"false","155062.202",,"155062.202","0","false","true",
"C","A","20170101","2017","52","2017","100","BGR","Bulgaria","X","Export","0","W00","World","0","W00","World","H5","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","250","false","8","kg","250","false","250","false",,"false",,"9504.991","9504.991","0","false","true",
"C","A","20170101","2017","52","2017","112","BLR","Belarus","M","Import","0","W00","World","0","W00","World","H5","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","7263","false","8","kg","7263","false","7263","false",,"false","293000",,"293000","0","false","true",
"C","A","20170101","2017","52","2017","112","BLR","Belarus","X","Export","0","W00","World","0","W00","World","H5","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","6170","false","8","kg","6170","false","6170","false",,"false",,"41100","41100","0","false","true",
"C","A","20170101","2017","52","2017","124","CAN","Canada","M","Import","0","W00","World","0","W00","World","H5","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1107437","false","-1","N/A","0","false","0","false","0","false","0","11127239.179","11127239.179","0","false","true",
"C","A","20170101","2017","52","2017","124","CAN","Canada","X","Export","0","W00","World","0","W00","World","H5","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","131864964","false","-1","N/A","0","false","131864964","false","0","false","0","1431133237.603","1431133237.603","0","false","true",
"C","A","20170101","2017","52","2017","132","CPV","Cabo Verde","M","Import","0","W00","World","0","W00","World","H4","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","5","false","8","kg","5","false","5","false",,"false","139.322","128.08","139.322","0","false","true",
"C","A","20170101","2017","52","2017","152","CHL","Chile","M","Import","0","W00","World","0","W00","World","H5","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","95938","false","8","kg","95938","false","95938","false","0","false","1093015.71","1072809.41","1093015.71","0","false","true",
"C","A","20170101","2017","52","2017","152","CHL","Chile","X","Export","0","W00","World","0","W00","World","H5","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5500","false","8","kg","5500","false","5500","false","0","false","0","77565","77565","0","false","true",
"C","A","20170101","2017","52","2017","156","CHN","China","M","Import","0","W00","World","0","W00","World","H5","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","235444725.44","true","-1","N/A","0","false","235444725.44","true",,"false","2593240018",,"2593240018","0","false","true",
"C","A","20170101","2017","52","2017","156","CHN","China","X","Export","0","W00","World","0","W00","World","H5","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","18342567","false","8","kg","18342567","false","18342567","false",,"false",,"189808181","189808181","0","false","true",
"C","A","20170101","2017","52","2017","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","140900.8","false","8","kg","140900.8","false","140900.8","false",,"false","1662492.25","1622656.4","1662492.25","0","false","true",
"C","A","20170101","2017","52","2017","170","COL","Colombia","X","Export","0","W00","World","0","W00","World","H5","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","4000","false","8","kg","4000","false","4000","false",,"false",,"60100","60100","0","false","true",
"C","A","20170101","2017","52","2017","188","CRI","Costa Rica","M","Import","0","W00","World","0","W00","World","H5","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","144.306","true","-1","N/A","0","false","144.306","true",,"false","5593.557",,"5593.557","0","false","true",
"C","A","20170101","2017","52","2017","191","HRV","Croatia","M","Import","0","W00","World","0","W00","World","H5","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","21162.5","false","8","kg","21162.5","false","21162.5","false",,"false","252881",,"252881","0","false","true",
"C","A","20170101","2017","52","2017","191","HRV","Croatia","X","Export","0","W00","World","0","W00","World","H5","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","4509","false","8","kg","4509","false","4509","false",,"false",,"54892","54892","0","false","true",
"C","A","20170101","2017","52","2017","192","CUB","Cuba","M","Import","0","W00","World","0","W00","World","H4","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1345.2","false","8","kg","1345.2","false","1345.2","false","0","false","15450.04",,"15450.04","0","false","true",
"C","A","20170101","2017","52","2017","203","CZE","Czechia","M","Import","0","W00","World","0","W00","World","H5","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","2895603.155","true","-1","N/A","0","false","2895603.155","true",,"false","30274564","28534472","30274564","0","false","true",
"C","A","20170101","2017","52","2017","203","CZE","Czechia","X","Export","0","W00","World","0","W00","World","H5","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","35180","false","8","kg","35180","false","35180","false",,"false",,"378443","378443","0","false","true",
"C","A","20170101","2017","52","2017","208","DNK","Denmark","M","Import","0","W00","World","0","W00","World","H5","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","56906","false","8","kg","56906","false","56906","false","0","false","721185.858",,"721185.858","0","false","true",
"C","A","20170101","2017","52","2017","208","DNK","Denmark","X","Export","0","W00","World","0","W00","World","H5","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9420","false","8","kg","9420","false","9420","false","0","false",,"127115.673","127115.673","0","false","true",
"C","A","20170101","2017","52","2017","214","DOM","Dominican Rep.","M","Import","0","W00","World","0","W00","World","H5","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","187.96","false","8","kg","187.96","false","187.96","false","0","false",,"1565.228","1565.228","0","false","true",
"C","A","20170101","2017","52","2017","124","CAN","Canada","M","Import","0","W00","World","0","W00","World","H5","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","956445","false","-1","N/A","0","false","0","false","0","false","0","32144070.644","32144070.644","0","false","true",
"C","A","20170101","2017","52","2017","124","CAN","Canada","X","Export","0","W00","World","0","W00","World","H5","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8374940","false","-1","N/A","0","false","8374940","false","0","false","0","418843547.245","418843547.245","0","false","true",
"C","A","20170101","2017","52","2017","144","LKA","Sri Lanka","M","Import","0","W00","World","0","W00","World","H5","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","3000","false","8","kg","3000","false","3000","false",,"false","128123.294",,"128123.294","0","false","true",
"C","A","20170101","2017","52","2017","152","CHL","Chile","M","Import","0","W00","World","0","W00","World","H5","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","318.5","false","8","kg","318.5","false","318.5","false","0","false","21873.39","19492.1","21873.39","0","false","true",
"C","A","20170101","2017","52","2017","152","CHL","Chile","X","Export","0","W00","World","0","W00","World","H5","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2","false","8","kg","2","false","2","false","0","false","0","4","4","0","false","true",
"C","A","20170101","2017","52","2017","156","CHN","China","M","Import","0","W00","World","0","W00","World","H5","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","230779540.353","true","-1","N/A","0","false","230779540.353","true",,"false","2181927708",,"2181927708","0","false","true",
"C","A","20170101","2017","52","2017","156","CHN","China","X","Export","0","W00","World","0","W00","World","H5","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","4207830","false","8","kg","4207830","false","4207830","false",,"false",,"208727637","208727637","0","false","true",
"C","A","20170101","2017","52","2017","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","37149","false","8","kg","37149","false","37149","false",,"false","1943629.53","1925449.38","1943629.53","0","false","true",
"C","A","20170101","2017","52","2017","188","CRI","Costa Rica","M","Import","0","W00","World","0","W00","World","H5","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","137","false","8","kg","137","false","137","false",,"false","13694.459",,"13694.459","0","false","true",
"C","A","20170101","2017","52","2017","191","HRV","Croatia","M","Import","0","W00","World","0","W00","World","H5","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","3726.66","false","8","kg","3726.66","false","3726.66","false",,"false","369565",,"369565","0","false","true",
"C","A","20170101","2017","52","2017","191","HRV","Croatia","X","Export","0","W00","World","0","W00","World","H5","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","257.39","false","8","kg","257.39","false","257.39","false",,"false",,"38722","38722","0","false","true",
"C","A","20170101","2017","52","2017","203","CZE","Czechia","M","Import","0","W00","World","0","W00","World","H5","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","51334","false","8","kg","51334","false","51334","false",,"false","2607976","2507174","2607976","0","false","true",
"C","A","20170101","2017","52","2017","203","CZE","Czechia","X","Export","0","W00","World","0","W00","World","H5","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","12740","false","8","kg","12740","false","12740","false",,"false",,"509190","509190","0","false","true",
"C","A","20170101","2017","52","2017","208","DNK","Denmark","M","Import","0","W00","World","0","W00","World","H5","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","142","false","8","kg","142","false","142","false","0","false","11328.976",,"11328.976","0","false","true",
"C","A","20170101","2017","52","2017","218","ECU","Ecuador","M","Import","0","W00","World","0","W00","World","H5","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25272.113","true","-1","N/A","0","false","24741.423","true","0","false","442090.91","433991.79","442090.91","6","false","true",
"C","A","20170101","2017","52","2017","222","SLV","El Salvador","M","Import","0","W00","World","0","W00","World","H5","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","537.84","false","8","kg","537.84","false","537.84","false","0","false","5266.51",,"5266.51","0","false","true",
"C","A","20170101","2017","52","2017","233","EST","Estonia","M","Import","0","W00","World","0","W00","World","H5","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","62500","false","8","kg","62500","false","62500","false",,"false","733248.879",,"733248.879","0","false","true",
"C","A","20170101","2017","52","2017","246","FIN","Finland","X","Export","0","W00","World","0","W00","World","H5","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","42320684.788","true","-1","N/A","0","false","42320684.788","true","0","false",,"454540033.339","454540033.339","6","false","true",
"C","A","20170101","2017","52","2017","251","FRA","France","M","Import","0","W00","World","0","W00","World","H5","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","30864458","false","8","kg","30864458","false","30864458","false",,"false","263825725.74",,"263825725.74","0","false","true",
"C","A","20170101","2017","52","2017","251","FRA","France","X","Export","0","W00","World","0","W00","World","H5","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","2060369","false","8","kg","2060369","false","2060369","false",,"false",,"23795751.054","23795751.054","0","false","true",
"C","A","20170101","2017","52","2017","275","PSE","State of Palestine","M","Import","0","W00","World","0","W00","World","H4","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","113.956","true","-1","N/A","0","false","113.956","true",,"false","1242.674",,"1242.674","0","false","true",
"C","A","20170101","2017","52","2017","218","ECU","Ecuador","M","Import","0","W00","World","0","W00","World","H5","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.71","false","8","kg","0.71","false","0.71","false","0","false","268.31","263.37","268.31","0","false","true",
"C","A","20170101","2017","52","2017","222","SLV","El Salvador","M","Import","0","W00","World","0","W00","World","H5","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","35","false","8","kg","35","false","35","false","0","false","6120.19",,"6120.19","0","false","true",
"C","A","20170101","2017","52","2017","231","ETH","Ethiopia","M","Import","0","W00","World","0","W00","World","H4","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","233.57","false","8","kg","233.57","false","233.57","false","0","false","2274.519",,"2274.519","0","false","true",
"C","A","20170101","2017","52","2017","233","EST","Estonia","M","Import","0","W00","World","0","W00","World","H5","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","45.2","false","8","kg","45.2","false","45.2","false",,"false","14612.768",,"14612.768","0","false","true",
"C","A","20170101","2017","52","2017","233","EST","Estonia","X","Export","0","W00","World","0","W00","World","H5","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","5","false","8","kg","5","false","5","false",,"false",,"2329.589","2329.589","0","false","true",
"C","A","20170101","2017","52","2017","251","FRA","France","M","Import","0","W00","World","0","W00","World","H5","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","1477246.884","true","-1","N/A","0","false","1477246.884","true",,"false","43667532.955",,"43667532.955","0","false","true",
"C","A","20170101","2017","52","2017","251","FRA","France","X","Export","0","W00","World","0","W00","World","H5","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","522617","false","8","kg","522617","false","522617","false",,"false",,"20361628.906","20361628.906","0","false","true",
"C","A","20170101","2017","52","2017","258","PYF","French Polynesia","M","Import","0","W00","World","0","W00","World","H4","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","36","false","8","kg","36","false","36","false","0","false","516.022","0","516.022","0","false","true",
"C","A","20170101","2017","52","2017","275","PSE","State of Palestine","M","Import","0","W00","World","0","W00","World","H4","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","16.524","true","-1","N/A","0","false",,"true",,"false","891.87",,"891.87","0","false","true",
"C","A","20170101","2017","52","2017","276","DEU","Germany","M","Import","0","W00","World","0","W00","World","H5","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","65155104.141","true","-1","N/A","0","false","65155104.141","true","0","false","693323843.643",,"693323843.643","6","false","true",
"C","A","20170101","2017","52","2017","276","DEU","Germany","X","Export","0","W00","World","0","W00","World","H5","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3726414.582","true","-1","N/A","0","false","3726414.582","true","0","false",,"44057605.093","44057605.093","6","false","true",
"C","A","20170101","2017","52","2017","288","GHA","Ghana","M","Import","0","W00","World","0","W00","World","H4","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","100","false","8","kg","100","false","100","false",,"false","2222.717",,"2222.717","0","false","true",
"C","A","20170101","2017","52","2017","300","GRC","Greece","M","Import","0","W00","World","0","W00","World","H5","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","34495","false","8","kg","34495","false","34495","false",,"false","354475.873",,"354475.873","0","false","true",
"C","A","20170101","2017","52","2017","300","GRC","Greece","X","Export","0","W00","World","0","W00","World","H5","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","4882","false","8","kg","4882","false","4882","false",,"false",,"29962.709","29962.709","0","false","true",
"C","A","20170101","2017","52","2017","320","GTM","Guatemala","M","Import","0","W00","World","0","W00","World","H5","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","202","false","8","kg","202","false","202","false",,"false","2216",,"2216","0","false","true",
"C","A","20170101","2017","52","2017","344","HKG","China, Hong Kong SAR","M","Import","0","W00","World","0","W00","World","H5","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","3049443","false","8","kg","3049443","false","3049443","false",,"false","35446367.708",,"35446367.708","0","false","true",
"C","A","20170101","2017","52","2017","344","HKG","China, Hong Kong SAR","X","Export","0","W00","World","0","W00","World","H5","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","3776742","false","8","kg","3776742","false","3776742","false",,"false",,"46806016.879","46806016.879","0","false","true",
"C","A","20170101","2017","52","2017","276","DEU","Germany","M","Import","0","W00","World","0","W00","World","H5","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3078905.063","true","-1","N/A","0","false","3078905.063","true","0","false","165100123.495",,"165100123.495","6","false","true",
"C","A","20170101","2017","52","2017","276","DEU","Germany","X","Export","0","W00","World","0","W00","World","H5","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","543358.753","true","-1","N/A","0","false","543358.753","true","0","false",,"40586801.231","40586801.231","6","false","true",
"C","A","20170101","2017","52","2017","288","GHA","Ghana","M","Import","0","W00","World","0","W00","World","H4","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","20.94","false","8","kg","20.94","false","20.94","false",,"false","196.241",,"196.241","0","false","true",
"C","A","20170101","2017","52","2017","300","GRC","Greece","M","Import","0","W00","World","0","W00","World","H5","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","3819","false","8","kg","3819","false","3819","false",,"false","324930.852",,"324930.852","0","false","true",
"C","A","20170101","2017","52","2017","300","GRC","Greece","X","Export","0","W00","World","0","W00","World","H5","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","942","false","8","kg","942","false","942","false",,"false",,"177794.257","177794.257","0","false","true",
"C","A","20170101","2017","52","2017","328","GUY","Guyana","M","Import","0","W00","World","0","W00","World","H3","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","1107.46","false","5","u","147","false","1107.46","false",,"false","3446.733",,"3446.733","0","false","true",
"C","A","20170101","2017","52","2017","340","HND","Honduras","M","Import","0","W00","World","0","W00","World","H5","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","239","false","-1","N/A","0","false","140","false",,"false","397.12","306.6","397.12","0","false","true",
"C","A","20170101","2017","52","2017","344","HKG","China, Hong Kong SAR","M","Import","0","W00","World","0","W00","World","H5","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","156081","false","8","kg","156081","false","156081","false",,"false","7708531.194",,"7708531.194","0","false","true",
"C","A","20170101","2017","52","2017","344","HKG","China, Hong Kong SAR","X","Export","0","W00","World","0","W00","World","H5","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","140269","false","8","kg","140269","false","140269","false",,"false",,"7411431.708","7411431.708","0","false","true",
"C","A","20170101","2017","52","2017","348","HUN","Hungary","M","Import","0","W00","World","0","W00","World","H5","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","432583","false","8","kg","432583","false","432583","false",,"false","4753346",,"4753346","0","false","true",
"C","A","20170101","2017","52","2017","352","ISL","Iceland","M","Import","0","W00","World","0","W00","World","H5","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","271","false","8","kg","271","false","271","false",,"false","5261.905","4694.876","5261.905","0","false","true",
